official_id,first_name,last_name,game_id
1363,Bennie,Adams,20700340
2715,Eric,Lewis,20700340
1152,Dan,Crawford,20700340
1165,Luis,Grillo,20700345
1161,Joe,Forte,20700345
2534,Zach,Zarba,20700345
1192,Bennett,Salvatore,20700339
2714,David,Guthrie,20700339
1189,Phil,Robinson,20700339
1188,Leroy,Richardson,20700353
1199,Tom,Washington,20700353
1185,Violet,Palmer,20700353
1198,Scott,Wall,20700350
2532,Eli,Roe,20700350
1162,Scott,Foster,20700350
200834,Mark,Lindsay,20700352
1194,Bill,Spooner,20700352
1201,Leon,Wood,20700352
1200,Greg,Willard,20700351
1662,Bill,Kennedy,20700351
2530,Ed,Malloy,20700351
1180,Jack,Nies,20700360
1168,David,Jones,20700360
2715,Eric,Lewis,20700360
1164,Ron,Garretson,20700356
2002,Derrick,Collins,20700356
2714,David,Guthrie,20700356
1176,Monty,McCutchen,20700355
1152,Dan,Crawford,20700355
101284,John,Goble,20700355
1195,Derrick,Stafford,20700357
1154,Bob,Delaney,20700357
1363,Bennie,Adams,20700357
1150,Jimmy,Clark,20700361
1185,Violet,Palmer,20700361
2878,Tommy,Nunez Jr.,20700361
1142,Dick,Bavetta,20700359
2003,Pat,Fraher,20700359
2001,Jason,Phillips,20700359
1204,Derek,Richardson,20700354
1190,Eddie,Rush,20700354
1203,Mark,Wunderlich,20700354
2148,Mark,Ayotte,20700358
1151,Sean,Corbin,20700358
1192,Bennett,Salvatore,20700358
1153,Joe,Crawford,20700363
1176,Monty,McCutchen,20700363
1189,Phil,Robinson,20700363
2005,Matt,Boland,20700362
1179,Rodney,Mott,20700362
1162,Scott,Foster,20700362
1150,Jimmy,Clark,20700364
1148,James,Capers,20700364
200834,Mark,Lindsay,20700364
1830,Marc,Davis,20700370
1200,Greg,Willard,20700370
2003,Pat,Fraher,20700370
2148,Mark,Ayotte,20700369
1193,Michael,Smith,20700369
1164,Ron,Garretson,20700369
1180,Jack,Nies,20700374
1168,David,Jones,20700374
2532,Eli,Roe,20700374
2001,Jason,Phillips,20700376
1188,Leroy,Richardson,20700376
1199,Tom,Washington,20700376
1147,Mike,Callahan,20700371
2530,Ed,Malloy,20700371
1662,Bill,Kennedy,20700371
101284,John,Goble,20700368
1152,Dan,Crawford,20700368
1179,Rodney,Mott,20700368
1204,Derek,Richardson,20700375
1203,Mark,Wunderlich,20700375
1190,Eddie,Rush,20700375
1201,Leon,Wood,20700367
1192,Bennett,Salvatore,20700367
1664,Gary,Zielinski,20700367
1162,Scott,Foster,20700367
2004,Courtney,Kirkland,20700367
2715,Eric,Lewis,20700367
2002,Derrick,Collins,20700373
1161,Joe,Forte,20700373
2534,Zach,Zarba,20700373
2004,Courtney,Kirkland,20700365
2005,Matt,Boland,20700365
1162,Scott,Foster,20700365
1195,Derrick,Stafford,20700372
1155,JB,DeRosa,20700372
1363,Bennie,Adams,20700372
1184,Ron,Olesiak,20700366
1154,Bob,Delaney,20700366
1165,Luis,Grillo,20700366
1142,Dick,Bavetta,20700377
1151,Sean,Corbin,20700377
2714,David,Guthrie,20700377
2002,Derrick,Collins,20700379
1164,Ron,Garretson,20700379
2534,Zach,Zarba,20700379
2716,Olandis,Poole,20700378
1153,Joe,Crawford,20700378
1198,Scott,Wall,20700378
2001,Jason,Phillips,20700380
1188,Leroy,Richardson,20700380
1199,Tom,Washington,20700380
1190,Eddie,Rush,20700382
1146,Tony,Brothers,20700382
2530,Ed,Malloy,20700382
1192,Bennett,Salvatore,20700381
1201,Leon,Wood,20700381
1664,Gary,Zielinski,20700381
1162,Scott,Foster,20700385
101284,John,Goble,20700385
1363,Bennie,Adams,20700385
1150,Jimmy,Clark,20700386
1179,Rodney,Mott,20700386
2878,Tommy,Nunez Jr.,20700386
1142,Dick,Bavetta,20700389
1151,Sean,Corbin,20700389
2714,David,Guthrie,20700389
1165,Luis,Grillo,20700388
1154,Bob,Delaney,20700388
2148,Mark,Ayotte,20700388
1830,Marc,Davis,20700387
1200,Greg,Willard,20700387
2529,Tony,Brown,20700387
1193,Michael,Smith,20700383
1161,Joe,Forte,20700383
2882,Sean,Wright,20700383
1159,Kevin,Fehr,20700384
1662,Bill,Kennedy,20700384
1147,Mike,Callahan,20700384
1184,Ron,Olesiak,20700390
1194,Bill,Spooner,20700390
1185,Violet,Palmer,20700390
1662,Bill,Kennedy,20700398
101283,Brian,Forte,20700398
1147,Mike,Callahan,20700398
1152,Dan,Crawford,20700396
1148,James,Capers,20700396
2715,Eric,Lewis,20700396
1151,Sean,Corbin,20700399
1142,Dick,Bavetta,20700399
2714,David,Guthrie,20700399
1176,Monty,McCutchen,20700392
1193,Michael,Smith,20700392
2882,Sean,Wright,20700392
1155,JB,DeRosa,20700393
2532,Eli,Roe,20700393
1168,David,Jones,20700393
1161,Joe,Forte,20700397
2534,Zach,Zarba,20700397
1195,Derrick,Stafford,20700397
2530,Ed,Malloy,20700391
1204,Derek,Richardson,20700391
1203,Mark,Wunderlich,20700391
2716,Olandis,Poole,20700395
1153,Joe,Crawford,20700395
1198,Scott,Wall,20700395
1164,Ron,Garretson,20700394
2001,Jason,Phillips,20700394
2002,Derrick,Collins,20700394
2005,Matt,Boland,20700400
1199,Tom,Washington,20700400
2004,Courtney,Kirkland,20700400
1190,Eddie,Rush,20700403
1146,Tony,Brothers,20700403
2003,Pat,Fraher,20700403
2878,Tommy,Nunez Jr.,20700402
1150,Jimmy,Clark,20700402
1179,Rodney,Mott,20700402
1192,Bennett,Salvatore,20700401
101284,John,Goble,20700401
1201,Leon,Wood,20700401
1184,Ron,Olesiak,20700404
1194,Bill,Spooner,20700404
1185,Violet,Palmer,20700404
1200,Greg,Willard,20700406
1662,Bill,Kennedy,20700406
1664,Gary,Zielinski,20700406
2882,Sean,Wright,20700405
1165,Luis,Grillo,20700405
1154,Bob,Delaney,20700405
1162,Scott,Foster,20700407
1179,Rodney,Mott,20700407
2715,Eric,Lewis,20700407
1161,Joe,Forte,20700408
1195,Derrick,Stafford,20700408
2534,Zach,Zarba,20700408
1204,Derek,Richardson,20700418
1159,Kevin,Fehr,20700418
1147,Mike,Callahan,20700418
2001,Jason,Phillips,20700414
1199,Tom,Washington,20700414
1151,Sean,Corbin,20700414
1146,Tony,Brothers,20700412
1190,Eddie,Rush,20700412
2529,Tony,Brown,20700412
2716,Olandis,Poole,20700411
1193,Michael,Smith,20700411
1174,Ken,Mauer,20700411
1201,Leon,Wood,20700416
1164,Ron,Garretson,20700416
1664,Gary,Zielinski,20700416
1198,Scott,Wall,20700410
1176,Monty,McCutchen,20700410
1189,Phil,Robinson,20700410
1180,Jack,Nies,20700417
2004,Courtney,Kirkland,20700417
2532,Eli,Roe,20700417
2878,Tommy,Nunez Jr.,20700415
1155,JB,DeRosa,20700415
1148,James,Capers,20700415
1830,Marc,Davis,20700413
2003,Pat,Fraher,20700413
1167,Steve,Javie,20700413
1188,Leroy,Richardson,20700409
1194,Bill,Spooner,20700409
2002,Derrick,Collins,20700409
1162,Scott,Foster,20700420
1363,Bennie,Adams,20700420
2715,Eric,Lewis,20700420
1200,Greg,Willard,20700419
2530,Ed,Malloy,20700419
1830,Marc,Davis,20700419
2878,Tommy,Nunez Jr.,20700421
1168,David,Jones,20700421
1150,Jimmy,Clark,20700421
1164,Ron,Garretson,20700433
1201,Leon,Wood,20700433
1664,Gary,Zielinski,20700433
1198,Scott,Wall,20700428
1154,Bob,Delaney,20700428
2716,Olandis,Poole,20700428
101283,Brian,Forte,20700432
2003,Pat,Fraher,20700432
1167,Steve,Javie,20700432
2002,Derrick,Collins,20700427
1188,Leroy,Richardson,20700427
1192,Bennett,Salvatore,20700427
1204,Derek,Richardson,20700429
1159,Kevin,Fehr,20700429
1147,Mike,Callahan,20700429
1195,Derrick,Stafford,20700423
1161,Joe,Forte,20700423
200834,Mark,Lindsay,20700423
1189,Phil,Robinson,20700424
1184,Ron,Olesiak,20700424
1176,Monty,McCutchen,20700424
1199,Tom,Washington,20700425
2714,David,Guthrie,20700425
1194,Bill,Spooner,20700425
2004,Courtney,Kirkland,20700431
2532,Eli,Roe,20700431
1155,JB,DeRosa,20700431
1363,Bennie,Adams,20700430
2715,Eric,Lewis,20700430
1162,Scott,Foster,20700430
1193,Michael,Smith,20700426
1174,Ken,Mauer,20700426
2534,Zach,Zarba,20700426
1146,Tony,Brothers,20700422
2529,Tony,Brown,20700422
1203,Mark,Wunderlich,20700422
1190,Eddie,Rush,20700436
1165,Luis,Grillo,20700436
2882,Sean,Wright,20700436
1830,Marc,Davis,20700440
1203,Mark,Wunderlich,20700440
2530,Ed,Malloy,20700440
1147,Mike,Callahan,20700441
1159,Kevin,Fehr,20700441
1662,Bill,Kennedy,20700441
1188,Leroy,Richardson,20700437
2002,Derrick,Collins,20700437
1174,Ken,Mauer,20700437
1199,Tom,Washington,20700439
2714,David,Guthrie,20700439
1151,Sean,Corbin,20700439
1180,Jack,Nies,20700434
101284,John,Goble,20700434
1148,James,Capers,20700434
1193,Michael,Smith,20700438
1176,Monty,McCutchen,20700438
2005,Matt,Boland,20700438
2529,Tony,Brown,20700435
1146,Tony,Brothers,20700435
1200,Greg,Willard,20700435
2001,Jason,Phillips,20700442
2148,Mark,Ayotte,20700442
1164,Ron,Garretson,20700442
1189,Phil,Robinson,20700446
2882,Sean,Wright,20700446
1161,Joe,Forte,20700446
2148,Mark,Ayotte,20700448
1201,Leon,Wood,20700448
1192,Bennett,Salvatore,20700448
1194,Bill,Spooner,20700443
200834,Mark,Lindsay,20700443
1185,Violet,Palmer,20700443
1204,Derek,Richardson,20700444
1167,Steve,Javie,20700444
2003,Pat,Fraher,20700444
2878,Tommy,Nunez Jr.,20700447
1179,Rodney,Mott,20700447
1155,JB,DeRosa,20700447
2715,Eric,Lewis,20700445
1150,Jimmy,Clark,20700445
1168,David,Jones,20700445
1154,Bob,Delaney,20700450
2534,Zach,Zarba,20700450
1198,Scott,Wall,20700450
1184,Ron,Olesiak,20700455
1174,Ken,Mauer,20700455
1193,Michael,Smith,20700455
2529,Tony,Brown,20700452
1190,Eddie,Rush,20700452
1662,Bill,Kennedy,20700452
1203,Mark,Wunderlich,20700451
1200,Greg,Willard,20700451
101283,Brian,Forte,20700451
1150,Jimmy,Clark,20700454
2001,Jason,Phillips,20700454
1168,David,Jones,20700454
1189,Phil,Robinson,20700453
1165,Luis,Grillo,20700453
1161,Joe,Forte,20700453
101284,John,Goble,20700449
1162,Scott,Foster,20700449
1180,Jack,Nies,20700449
2004,Courtney,Kirkland,20700456
2532,Eli,Roe,20700456
1155,JB,DeRosa,20700456
1146,Tony,Brothers,20700463
101283,Brian,Forte,20700463
1203,Mark,Wunderlich,20700463
1179,Rodney,Mott,20700462
2002,Derrick,Collins,20700462
1194,Bill,Spooner,20700462
1167,Steve,Javie,20700468
1830,Marc,Davis,20700468
2003,Pat,Fraher,20700468
2715,Eric,Lewis,20700459
1180,Jack,Nies,20700459
1204,Derek,Richardson,20700459
1198,Scott,Wall,20700460
1153,Joe,Crawford,20700460
2716,Olandis,Poole,20700460
1148,James,Capers,20700464
101284,John,Goble,20700464
1162,Scott,Foster,20700464
200834,Mark,Lindsay,20700467
1192,Bennett,Salvatore,20700467
1185,Violet,Palmer,20700467
1168,David,Jones,20700461
1142,Dick,Bavetta,20700461
1664,Gary,Zielinski,20700461
1199,Tom,Washington,20700466
1151,Sean,Corbin,20700466
2001,Jason,Phillips,20700466
1154,Bob,Delaney,20700465
2530,Ed,Malloy,20700465
1165,Luis,Grillo,20700465
1201,Leon,Wood,20700457
1176,Monty,McCutchen,20700457
2148,Mark,Ayotte,20700457
1152,Dan,Crawford,20700458
2005,Matt,Boland,20700458
1363,Bennie,Adams,20700458
2532,Eli,Roe,20700469
2004,Courtney,Kirkland,20700469
1155,JB,DeRosa,20700469
1174,Ken,Mauer,20700471
1184,Ron,Olesiak,20700471
1193,Michael,Smith,20700471
2529,Tony,Brown,20700470
1200,Greg,Willard,20700470
1830,Marc,Davis,20700470
1185,Violet,Palmer,20700483
200834,Mark,Lindsay,20700483
1192,Bennett,Salvatore,20700483
1153,Joe,Crawford,20700480
101284,John,Goble,20700480
1165,Luis,Grillo,20700480
1184,Ron,Olesiak,20700482
1174,Ken,Mauer,20700482
1193,Michael,Smith,20700482
2534,Zach,Zarba,20700476
1154,Bob,Delaney,20700476
1189,Phil,Robinson,20700476
1176,Monty,McCutchen,20700475
1198,Scott,Wall,20700475
2716,Olandis,Poole,20700475
1151,Sean,Corbin,20700473
1199,Tom,Washington,20700473
2714,David,Guthrie,20700473
1159,Kevin,Fehr,20700477
2003,Pat,Fraher,20700477
1161,Joe,Forte,20700477
1152,Dan,Crawford,20700479
1363,Bennie,Adams,20700479
1168,David,Jones,20700479
1201,Leon,Wood,20700474
2148,Mark,Ayotte,20700474
1194,Bill,Spooner,20700474
1190,Eddie,Rush,20700481
1146,Tony,Brothers,20700481
1204,Derek,Richardson,20700481
1664,Gary,Zielinski,20700478
2002,Derrick,Collins,20700478
1142,Dick,Bavetta,20700478
1179,Rodney,Mott,20700472
2715,Eric,Lewis,20700472
1155,JB,DeRosa,20700472
2882,Sean,Wright,20700486
2001,Jason,Phillips,20700486
1142,Dick,Bavetta,20700486
1150,Jimmy,Clark,20700488
2878,Tommy,Nunez Jr.,20700488
1148,James,Capers,20700488
1180,Jack,Nies,20700487
2004,Courtney,Kirkland,20700487
2005,Matt,Boland,20700487
1162,Scott,Foster,20700485
1168,David,Jones,20700485
1363,Bennie,Adams,20700485
2529,Tony,Brown,20700489
1200,Greg,Willard,20700489
1830,Marc,Davis,20700489
1151,Sean,Corbin,20700484
101283,Brian,Forte,20700484
1662,Bill,Kennedy,20700484
1150,Jimmy,Clark,20700497
2878,Tommy,Nunez Jr.,20700497
1185,Violet,Palmer,20700497
1190,Eddie,Rush,20700493
1204,Derek,Richardson,20700493
2530,Ed,Malloy,20700493
1189,Phil,Robinson,20700496
1161,Joe,Forte,20700496
2534,Zach,Zarba,20700496
2148,Mark,Ayotte,20700492
1192,Bennett,Salvatore,20700492
1201,Leon,Wood,20700492
1179,Rodney,Mott,20700491
2715,Eric,Lewis,20700491
1155,JB,DeRosa,20700491
1664,Gary,Zielinski,20700490
1194,Bill,Spooner,20700490
1146,Tony,Brothers,20700490
2714,David,Guthrie,20700494
1199,Tom,Washington,20700494
2002,Derrick,Collins,20700494
1662,Bill,Kennedy,20700495
1167,Steve,Javie,20700495
1159,Kevin,Fehr,20700495
2534,Zach,Zarba,20700499
1154,Bob,Delaney,20700499
1148,James,Capers,20700499
2716,Olandis,Poole,20700498
1153,Joe,Crawford,20700498
1165,Luis,Grillo,20700498
1194,Bill,Spooner,20700500
1664,Gary,Zielinski,20700500
1198,Scott,Wall,20700500
1174,Ken,Mauer,20700506
1830,Marc,Davis,20700506
1363,Bennie,Adams,20700506
1188,Leroy,Richardson,20700503
1192,Bennett,Salvatore,20700503
2001,Jason,Phillips,20700503
1204,Derek,Richardson,20700507
2530,Ed,Malloy,20700507
1190,Eddie,Rush,20700507
1148,James,Capers,20700508
101284,John,Goble,20700508
1150,Jimmy,Clark,20700508
2005,Matt,Boland,20700505
1179,Rodney,Mott,20700505
1152,Dan,Crawford,20700505
1162,Scott,Foster,20700501
101283,Brian,Forte,20700501
2003,Pat,Fraher,20700501
1201,Leon,Wood,20700504
1142,Dick,Bavetta,20700504
2148,Mark,Ayotte,20700504
1155,JB,DeRosa,20700502
2715,Eric,Lewis,20700502
2004,Courtney,Kirkland,20700502
2715,Eric,Lewis,20700513
1152,Dan,Crawford,20700513
2001,Jason,Phillips,20700513
1189,Phil,Robinson,20700517
1154,Bob,Delaney,20700517
2534,Zach,Zarba,20700517
1830,Marc,Davis,20700512
1200,Greg,Willard,20700512
2003,Pat,Fraher,20700512
1193,Michael,Smith,20700511
1174,Ken,Mauer,20700511
1184,Ron,Olesiak,20700511
1165,Luis,Grillo,20700519
2882,Sean,Wright,20700519
1161,Joe,Forte,20700519
2716,Olandis,Poole,20700518
1153,Joe,Crawford,20700518
1195,Derrick,Stafford,20700518
2148,Mark,Ayotte,20700514
1201,Leon,Wood,20700514
1142,Dick,Bavetta,20700514
2529,Tony,Brown,20700516
1662,Bill,Kennedy,20700516
1167,Steve,Javie,20700516
1162,Scott,Foster,20700510
1179,Rodney,Mott,20700510
2878,Tommy,Nunez Jr.,20700510
2532,Eli,Roe,20700515
2004,Courtney,Kirkland,20700515
1155,JB,DeRosa,20700515
2002,Derrick,Collins,20700509
1164,Ron,Garretson,20700509
200834,Mark,Lindsay,20700509
1159,Kevin,Fehr,20700520
1146,Tony,Brothers,20700520
1147,Mike,Callahan,20700520
1151,Sean,Corbin,20700522
1199,Tom,Washington,20700522
1188,Leroy,Richardson,20700522
1190,Eddie,Rush,20700521
1204,Derek,Richardson,20700521
2530,Ed,Malloy,20700521
1155,JB,DeRosa,20700523
2715,Eric,Lewis,20700523
1179,Rodney,Mott,20700523
1363,Bennie,Adams,20700532
101284,John,Goble,20700532
1180,Jack,Nies,20700532
1154,Bob,Delaney,20700531
1189,Phil,Robinson,20700531
2534,Zach,Zarba,20700531
1192,Bennett,Salvatore,20700525
2714,David,Guthrie,20700525
1201,Leon,Wood,20700525
1162,Scott,Foster,20700524
1148,James,Capers,20700524
2878,Tommy,Nunez Jr.,20700524
2002,Derrick,Collins,20700527
1164,Ron,Garretson,20700527
200834,Mark,Lindsay,20700527
1146,Tony,Brothers,20700529
1159,Kevin,Fehr,20700529
1167,Steve,Javie,20700529
1193,Michael,Smith,20700526
1184,Ron,Olesiak,20700526
1200,Greg,Willard,20700526
1199,Tom,Washington,20700530
1151,Sean,Corbin,20700530
1188,Leroy,Richardson,20700530
1147,Mike,Callahan,20700528
2529,Tony,Brown,20700528
1662,Bill,Kennedy,20700528
2882,Sean,Wright,20700533
1195,Derrick,Stafford,20700533
1161,Joe,Forte,20700533
1185,Violet,Palmer,20700536
1664,Gary,Zielinski,20700536
1142,Dick,Bavetta,20700536
2530,Ed,Malloy,20700538
1180,Jack,Nies,20700538
1190,Eddie,Rush,20700538
1194,Bill,Spooner,20700540
2532,Eli,Roe,20700540
1150,Jimmy,Clark,20700540
1152,Dan,Crawford,20700537
1363,Bennie,Adams,20700537
2005,Matt,Boland,20700537
2716,Olandis,Poole,20700539
1153,Joe,Crawford,20700539
1165,Luis,Grillo,20700539
2001,Jason,Phillips,20700534
1164,Ron,Garretson,20700534
2002,Derrick,Collins,20700534
1200,Greg,Willard,20700535
101283,Brian,Forte,20700535
1830,Marc,Davis,20700535
1179,Rodney,Mott,20700545
2532,Eli,Roe,20700545
1199,Tom,Washington,20700545
1161,Joe,Forte,20700546
2882,Sean,Wright,20700546
1195,Derrick,Stafford,20700546
1184,Ron,Olesiak,20700544
1154,Bob,Delaney,20700544
1198,Scott,Wall,20700544
1174,Ken,Mauer,20700543
1193,Michael,Smith,20700543
2534,Zach,Zarba,20700543
1147,Mike,Callahan,20700542
1159,Kevin,Fehr,20700542
2003,Pat,Fraher,20700542
1162,Scott,Foster,20700541
2878,Tommy,Nunez Jr.,20700541
1148,James,Capers,20700541
2001,Jason,Phillips,20700550
1174,Ken,Mauer,20700550
1193,Michael,Smith,20700550
1146,Tony,Brothers,20700549
1194,Bill,Spooner,20700549
2148,Mark,Ayotte,20700549
1167,Steve,Javie,20700548
1204,Derek,Richardson,20700548
2530,Ed,Malloy,20700548
2882,Sean,Wright,20700551
1161,Joe,Forte,20700551
1165,Luis,Grillo,20700551
2005,Matt,Boland,20700552
1152,Dan,Crawford,20700552
1363,Bennie,Adams,20700552
2714,David,Guthrie,20700547
1192,Bennett,Salvatore,20700547
1185,Violet,Palmer,20700547
1199,Tom,Washington,20700553
1151,Sean,Corbin,20700553
1188,Leroy,Richardson,20700553
1147,Mike,Callahan,20700556
2003,Pat,Fraher,20700556
2148,Mark,Ayotte,20700556
1195,Derrick,Stafford,20700561
1153,Joe,Crawford,20700561
2716,Olandis,Poole,20700561
200834,Mark,Lindsay,20700555
1164,Ron,Garretson,20700555
1201,Leon,Wood,20700555
2529,Tony,Brown,20700560
1198,Scott,Wall,20700560
1190,Eddie,Rush,20700560
1664,Gary,Zielinski,20700557
1142,Dick,Bavetta,20700557
2002,Derrick,Collins,20700557
101284,John,Goble,20700554
1830,Marc,Davis,20700554
1150,Jimmy,Clark,20700554
2878,Tommy,Nunez Jr.,20700559
1162,Scott,Foster,20700559
1148,James,Capers,20700559
101283,Brian,Forte,20700558
2004,Courtney,Kirkland,20700558
1155,JB,DeRosa,20700558
1168,David,Jones,20700567
1150,Jimmy,Clark,20700567
101284,John,Goble,20700567
2534,Zach,Zarba,20700566
1154,Bob,Delaney,20700566
1189,Phil,Robinson,20700566
1184,Ron,Olesiak,20700564
1193,Michael,Smith,20700564
1174,Ken,Mauer,20700564
2003,Pat,Fraher,20700565
1147,Mike,Callahan,20700565
1146,Tony,Brothers,20700565
1192,Bennett,Salvatore,20700568
1185,Violet,Palmer,20700568
1188,Leroy,Richardson,20700568
1201,Leon,Wood,20700569
1164,Ron,Garretson,20700569
2714,David,Guthrie,20700569
1204,Derek,Richardson,20700562
1159,Kevin,Fehr,20700562
1167,Steve,Javie,20700562
1194,Bill,Spooner,20700563
1664,Gary,Zielinski,20700563
2001,Jason,Phillips,20700563
1830,Marc,Davis,20700570
2530,Ed,Malloy,20700570
1203,Mark,Wunderlich,20700570
1152,Dan,Crawford,20700572
1179,Rodney,Mott,20700572
2005,Matt,Boland,20700572
1153,Joe,Crawford,20700571
1195,Derrick,Stafford,20700571
2716,Olandis,Poole,20700571
101283,Brian,Forte,20700582
1167,Steve,Javie,20700582
1204,Derek,Richardson,20700582
1363,Bennie,Adams,20700581
1201,Leon,Wood,20700581
1155,JB,DeRosa,20700581
2004,Courtney,Kirkland,20700576
101284,John,Goble,20700576
1150,Jimmy,Clark,20700576
1198,Scott,Wall,20700575
2882,Sean,Wright,20700575
1161,Joe,Forte,20700575
1194,Bill,Spooner,20700577
1176,Monty,McCutchen,20700577
2001,Jason,Phillips,20700577
1664,Gary,Zielinski,20700580
1142,Dick,Bavetta,20700580
1185,Violet,Palmer,20700580
1151,Sean,Corbin,20700579
200834,Mark,Lindsay,20700579
1199,Tom,Washington,20700579
1159,Kevin,Fehr,20700574
1190,Eddie,Rush,20700574
1662,Bill,Kennedy,20700574
1189,Phil,Robinson,20700573
1174,Ken,Mauer,20700573
1165,Luis,Grillo,20700573
1162,Scott,Foster,20700578
1168,David,Jones,20700578
2532,Eli,Roe,20700578
2882,Sean,Wright,20700583
1153,Joe,Crawford,20700583
1176,Monty,McCutchen,20700583
1150,Jimmy,Clark,20700588
101284,John,Goble,20700588
2004,Courtney,Kirkland,20700588
1192,Bennett,Salvatore,20700593
1201,Leon,Wood,20700593
2714,David,Guthrie,20700593
1147,Mike,Callahan,20700585
1662,Bill,Kennedy,20700585
1159,Kevin,Fehr,20700585
1151,Sean,Corbin,20700590
200834,Mark,Lindsay,20700590
1164,Ron,Garretson,20700590
1162,Scott,Foster,20700587
2532,Eli,Roe,20700587
1148,James,Capers,20700587
1174,Ken,Mauer,20700589
1189,Phil,Robinson,20700589
1195,Derrick,Stafford,20700589
1161,Joe,Forte,20700586
1188,Leroy,Richardson,20700586
1198,Scott,Wall,20700586
1154,Bob,Delaney,20700591
2534,Zach,Zarba,20700591
1193,Michael,Smith,20700591
1152,Dan,Crawford,20700592
2005,Matt,Boland,20700592
1179,Rodney,Mott,20700592
1203,Mark,Wunderlich,20700584
1146,Tony,Brothers,20700584
2530,Ed,Malloy,20700584
2148,Mark,Ayotte,20700594
2002,Derrick,Collins,20700594
1142,Dick,Bavetta,20700594
101283,Brian,Forte,20700598
1830,Marc,Davis,20700598
1167,Steve,Javie,20700598
1185,Violet,Palmer,20700603
1192,Bennett,Salvatore,20700603
2714,David,Guthrie,20700603
1194,Bill,Spooner,20700607
1142,Dick,Bavetta,20700607
1204,Derek,Richardson,20700607
1153,Joe,Crawford,20700595
1193,Michael,Smith,20700595
2716,Olandis,Poole,20700595
2878,Tommy,Nunez Jr.,20700602
1155,JB,DeRosa,20700602
1168,David,Jones,20700602
2715,Eric,Lewis,20700605
1148,James,Capers,20700605
1162,Scott,Foster,20700605
2005,Matt,Boland,20700600
1363,Bennie,Adams,20700600
1152,Dan,Crawford,20700600
1662,Bill,Kennedy,20700606
1190,Eddie,Rush,20700606
1179,Rodney,Mott,20700606
1146,Tony,Brothers,20700599
1203,Mark,Wunderlich,20700599
2530,Ed,Malloy,20700599
1154,Bob,Delaney,20700601
2534,Zach,Zarba,20700601
1198,Scott,Wall,20700601
1161,Joe,Forte,20700596
1176,Monty,McCutchen,20700596
200834,Mark,Lindsay,20700596
1151,Sean,Corbin,20700604
1199,Tom,Washington,20700604
1188,Leroy,Richardson,20700604
2529,Tony,Brown,20700597
1147,Mike,Callahan,20700597
2003,Pat,Fraher,20700597
2004,Courtney,Kirkland,20700608
1150,Jimmy,Clark,20700608
101284,John,Goble,20700608
1664,Gary,Zielinski,20700609
1174,Ken,Mauer,20700609
1185,Violet,Palmer,20700609
1195,Derrick,Stafford,20700610
1154,Bob,Delaney,20700610
2716,Olandis,Poole,20700610
1363,Bennie,Adams,20700618
1199,Tom,Washington,20700618
1176,Monty,McCutchen,20700618
1147,Mike,Callahan,20700617
2529,Tony,Brown,20700617
1146,Tony,Brothers,20700617
1148,James,Capers,20700613
2532,Eli,Roe,20700613
1161,Joe,Forte,20700613
1200,Greg,Willard,20700621
2148,Mark,Ayotte,20700621
1662,Bill,Kennedy,20700621
1167,Steve,Javie,20700612
101283,Brian,Forte,20700612
1203,Mark,Wunderlich,20700612
1155,JB,DeRosa,20700619
1168,David,Jones,20700619
2878,Tommy,Nunez Jr.,20700619
1152,Dan,Crawford,20700615
1179,Rodney,Mott,20700615
2715,Eric,Lewis,20700615
1164,Ron,Garretson,20700616
2001,Jason,Phillips,20700616
1188,Leroy,Richardson,20700616
1180,Jack,Nies,20700614
2005,Matt,Boland,20700614
1150,Jimmy,Clark,20700614
2882,Sean,Wright,20700611
1153,Joe,Crawford,20700611
1189,Phil,Robinson,20700611
1192,Bennett,Salvatore,20700620
2002,Derrick,Collins,20700620
2714,David,Guthrie,20700620
1168,David,Jones,20700624
2878,Tommy,Nunez Jr.,20700624
1155,JB,DeRosa,20700624
101284,John,Goble,20700622
2004,Courtney,Kirkland,20700622
1142,Dick,Bavetta,20700622
1151,Sean,Corbin,20700623
1164,Ron,Garretson,20700623
200834,Mark,Lindsay,20700623
1154,Bob,Delaney,20700632
1195,Derrick,Stafford,20700632
2716,Olandis,Poole,20700632
1188,Leroy,Richardson,20700629
2001,Jason,Phillips,20700629
1199,Tom,Washington,20700629
1363,Bennie,Adams,20700628
1180,Jack,Nies,20700628
200834,Mark,Lindsay,20700628
1176,Monty,McCutchen,20700627
2882,Sean,Wright,20700627
1193,Michael,Smith,20700627
1167,Steve,Javie,20700630
2714,David,Guthrie,20700630
1830,Marc,Davis,20700630
101283,Brian,Forte,20700636
1200,Greg,Willard,20700636
1204,Derek,Richardson,20700636
2002,Derrick,Collins,20700635
1192,Bennett,Salvatore,20700635
1194,Bill,Spooner,20700635
1179,Rodney,Mott,20700633
2715,Eric,Lewis,20700633
1150,Jimmy,Clark,20700633
1147,Mike,Callahan,20700634
2530,Ed,Malloy,20700634
1146,Tony,Brothers,20700634
1189,Phil,Robinson,20700631
1153,Joe,Crawford,20700631
101284,John,Goble,20700631
2532,Eli,Roe,20700626
1162,Scott,Foster,20700626
2004,Courtney,Kirkland,20700626
1190,Eddie,Rush,20700625
2529,Tony,Brown,20700625
2003,Pat,Fraher,20700625
1174,Ken,Mauer,20700637
2534,Zach,Zarba,20700637
1198,Scott,Wall,20700637
1161,Joe,Forte,20700641
