id,first_name,last_name,player_slug,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_city,playercode,from_year,to_year,draft_year,draft_round,draft_number,pts,ast,reb,all_star_appearances,pie
952,Antoine,Walker,antoine-walker,USA,Kentucky/USA,81.0,245.0,12,24,Forward,Inactive,1610612738,Celtics,BOS,Boston,antoine_walker,1996,2007,1996,1,6,17.5,3.5,7.7,3.0,
201611,Henry,Walker,henry-walker,USA,Kansas State/USA,78.0,235.0,4,5,Forward,Inactive,1610612752,Knicks,NYK,New York,henry_walker,2008,2014,2008,2,47,6.0,0.8,2.2,0.0,
202689,Kemba,Walker,kemba-walker,USA,Connecticut/USA,72.0,184.0,9,8,Guard,Active,1610612738,Celtics,BOS,Boston,kemba_walker,2011,2020,2011,1,9,17.7,4.6,3.6,,0.114
955,Samaki,Walker,samaki-walker,USA,Louisville/USA,81.0,260.0,10,,Forward,Inactive,0,,,,samaki_walker,1996,2005,1996,1,9,5.3,0.6,4.7,0.0,
1629022,Lonnie,Walker IV,lonnie-walker-iv,USA,Miami/USA,76.0,204.0,2,1,Guard-Forward,Active,1610612759,Spurs,SAS,San Antonio,lonnie_walker,2018,2020,2018,1,18,11.5,1.6,2.8,,0.061
202322,John,Wall,john-wall,USA,Kentucky/USA,75.0,210.0,9,1,Guard,Active,1610612745,Rockets,HOU,Houston,john_wall,2010,2020,2010,1,1,21.1,6.3,3.5,,0.118
1112,Ben,Wallace,ben-wallace,USA,Virginia Union/USA,81.0,240.0,16,6,Forward-Center,Inactive,1610612765,Pistons,DET,Detroit,ben_wallace,1996,2011,Undrafted,Undrafted,Undrafted,5.7,1.3,9.6,4.0,
2222,Gerald,Wallace,gerald-wallace,USA,Alabama/USA,79.0,220.0,14,45,Forward,Inactive,1610612766,Bobcats,CHA,Charlotte,gerald_wallace,2001,2014,2001,1,25,11.9,2.1,5.8,1.0,
961,John,Wallace,john-wallace,USA,Syracuse/USA,81.0,225.0,7,22,Forward,Inactive,1610612761,Raptors,TOR,Toronto,john_wallace,1996,2003,1996,1,18,7.6,0.7,2.8,0.0,
78443,Michael,Wallace,michael-wallace,USA,Scranton/USA,73.0,185.0,0,,Guard,Inactive,1610610035,Huskies,HUS,Toronto,HISTADD_red_wallace,1946,1946,Undrafted,Undrafted,Undrafted,9.1,1.0,,0.0,
739,Rasheed,Wallace,rasheed-wallace,USA,North Carolina/USA,83.0,230.0,15,,Forward-Center,Inactive,0,,,,rasheed_wallace,1995,2012,1995,1,4,14.4,1.8,6.7,4.0,
1627820,Tyrone,Wallace,tyrone-wallace,USA,California/USA,77.0,198.0,2,,Guard,Inactive,0,,,,tyrone_wallace,2017,2019,2016,2,60,5.2,1.2,2.2,0.0,
101190,Matt,Walsh,matt-walsh,USA,Florida/USA,78.0,220.0,1,,Guard-Forward,Inactive,0,,,,matt_walsh,2005,2005,Undrafted,Undrafted,Undrafted,1.0,0.0,0.0,0.0,
78448,Rabbit,Walthour,rabbit-walthour,USA,Benjamin Franklin HS (NY)/USA,71.0,163.0,0, ,Guard,Inactive,1610612737,Hawks,MIH,Milwaukee,HISTADD_rabbit_walthour,1953,1953,Undrafted,Undrafted,Undrafted,0.5,0.5,0.3,0.0,
2575,Luke,Walton,luke-walton,USA,Arizona/USA,80.0,235.0,10,4,Forward,Inactive,1610612747,Lakers,LAL,Los Angeles,luke_walton,2003,2012,2003,2,32,4.7,2.3,2.8,0.0,
1628476,Derrick,Walton Jr.,derrick-walton-jr,USA,Michigan/USA,72.0,185.0,2,,Guard,Inactive,0,,,,derrick_walton jr.,2017,2019,Undrafted,Undrafted,Undrafted,2.0,1.0,0.8,0.0,
202954,Brad,Wanamaker,brad-wanamaker,USA,Pittsburgh/USA,75.0,210.0,2,10,Guard,Active,1610612744,Warriors,GSW,Golden State,brad_wanamaker,2018,2020,Undrafted,Undrafted,Undrafted,4.7,2.5,1.7,,0.07
203810,Casper,Ware,casper-ware,USA,Long Beach State/USA,,,5,,,Inactive,0,,,,casper_ware,2013,2017,Undrafted,Undrafted,Undrafted,5.3,1.1,1.0,0.0,
78459,Bob,Warlick,bob-warlick,USA,Pepperdine/USA,77.0,200.0,3,23,Guard,Inactive,1610612744,Warriors,SFW,San Francisco,HISTADD_bob_warlick,1965,1968,Undrafted,Undrafted,Undrafted,7.5,2.0,2.9,0.0,
1627866,Jameel,Warney,jameel-warney,USA,Stony Brook/USA,80.0,260.0,0,,Forward,Inactive,0,,,,jameel_warney,2017,2017,Undrafted,Undrafted,Undrafted,5.7,0.0,3.0,0.0,
203933,T.J.,Warren,tj-warren,USA,North Carolina State/USA,80.0,220.0,6,1,Forward,Active,1610612754,Pacers,IND,Indiana,tj_warren,2014,2020,2014,1,14,15.5,1.3,3.5,,0.072
202378,Willie,Warren,willie-warren,USA,Oklahoma/USA,76.0,203.0,1,13,Guard,Inactive,1610612746,Clippers,LAC,Los Angeles,willie_warren,2010,2010,2010,2,54,1.9,1.4,0.6,0.0,
101124,Hakim,Warrick,hakim-warrick,USA,Syracuse/USA,81.0,219.0,7,,Forward,Inactive,0,,,,hakim_warrick,2005,2012,2005,1,19,9.4,0.8,4.0,0.0,
1627395,Julian,Washburn,julian-washburn,USA,Texas-El Paso/USA,80.0,209.0,1,4,Forward-Guard,Inactive,1610612763,Grizzlies,MEM,Memphis,julian_washburn,2018,2018,2015,None,None,2.2,0.8,2.3,0.0,
78469,Bobby,Washington,bobby-washington,USA,Eastern Kentucky/USA,71.0,175.0,1,17,Guard,Inactive,1610612739,Cavaliers,CLE,Cleveland,HISTADD_bobby_washington,1970,1971,Undrafted,Undrafted,Undrafted,6.0,3.6,2.0,0.0,
200827,Darius,Washington,darius-washington,USA,Memphis/USA,74.0,195.0,1,,Guard,Inactive,0,,,,darius_washington,2007,2007,Undrafted,Undrafted,Undrafted,2.9,0.8,1.1,0.0,
1540,Eric,Washington,eric-washington,USA,Alabama/USA,76.0,190.0,2,14,Forward-Guard,Inactive,1610612743,Nuggets,DEN,Denver,eric_washington,1997,1998,1997,2,46,6.9,1.0,2.1,0.0,
1629023,P.J.,Washington,pj-washington,USA,Kentucky/USA,79.0,230.0,1,25,Forward,Active,1610612766,Hornets,CHA,Charlotte,pj_washington,2019,2020,2019,1,12,12.3,2.8,6.4,,0.09
1629139,Yuta,Watanabe,yuta-watanabe,Japan,George Washington/Japan,81.0,215.0,2,18,Guard-Forward,Active,1610612761,Raptors,TOR,Toronto,yuta_watanabe,2018,2020,Undrafted,Undrafted,Undrafted,2.5,0.5,3.0,,0.069
1629682,Tremont,Waters,tremont-waters,USA,Louisiana State/USA,70.0,175.0,1,51,Guard,Active,1610612738,Celtics,BOS,Boston,tremont_waters,2019,2020,2019,2,51,3.0,2.7,0.7,,0.088
201208,Darryl,Watkins,darryl-watkins,USA,Syracuse/USA,83.0,258.0,2,31,Center,Inactive,1610612758,Kings,SAC,Sacramento,darryl_watkins,2007,2011,Undrafted,Undrafted,Undrafted,2.5,0.2,2.8,0.0,
201228,C.J.,Watson,cj-watson,USA,Tennessee/USA,74.0,175.0,10,32,Guard,Inactive,1610612744,Warriors,GSW,Golden State,c.j._watson,2007,2016,Undrafted,Undrafted,Undrafted,7.2,2.5,1.9,0.0,
2248,Earl,Watson,earl-watson,USA,UCLA/USA,73.0,199.0,12,17,Guard,Inactive,1610612760,Thunder,OKC,Oklahoma City,earl_watson,2001,2013,2001,2,39,6.4,4.4,2.3,0.0,
1628778,Paul,Watson,paul-watson,USA,Fresno State/USA,78.0,210.0,1,1,Guard,Active,1610612761,Raptors,TOR,Toronto,paul_watson,2019,2020,Undrafted,Undrafted,Undrafted,2.6,0.4,1.3,,0.044
78473,Slick,Watts,slick-watts,USA,Xavier of Louisiana/USA,73.0,175.0,5,0,Guard,Inactive,1610612760,SuperSonics,SEA,Seattle,HISTADD_slick_watts,1973,1978,Undrafted,Undrafted,Undrafted,8.9,6.1,3.2,0.0,
203146,Maalik,Wayns,maalik-wayns,USA,Villanova/USA,73.0,195.0,2,,Guard,Inactive,0,,,,maalik_wayns,2012,2013,Undrafted,Undrafted,Undrafted,2.7,1.0,0.3,0.0,
204033,David,Wear,david-wear,USA,UCLA/USA,82.0,230.0,0,,Forward,Inactive,0,,,,david_wear,2014,2014,Undrafted,Undrafted,Undrafted,0.0,0.5,1.0,0.0,
204037,Travis,Wear,travis-wear,USA,UCLA/USA,82.0,225.0,2,21,Forward,Inactive,1610612752,Knicks,NYK,New York,travis_wear,2014,2017,Undrafted,Undrafted,Undrafted,4.0,0.7,2.1,0.0,
1629683,Quinndary,Weatherspoon,quinndary-weatherspoon,USA,Mississippi State/USA,75.0,205.0,1,15,Guard,Active,1610612759,Spurs,SAS,San Antonio,quinndary_weatherspoon,2019,2020,2019,2,49,0.8,0.5,0.4,,-0.011
201602,Kyle,Weaver,kyle-weaver,USA,Washington State/USA,78.0,201.0,2,,Guard,Inactive,0,,,,kyle_weaver,2008,2010,2008,2,38,5.0,1.6,2.2,0.0,
78477,Jeff,Webb,jeff-webb,USA,Kansas State/USA,76.0,170.0,1,10,Guard,Inactive,1610612749,Bucks,MIL,Milwaukee,HISTADD_jeff_webb,1970,1971,Undrafted,Undrafted,Undrafted,2.1,0.6,0.8,0.0,
78478,Marcus,Webb,marcus-webb,USA,Alabama/USA,81.0,255.0,0,41,Forward,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_marcus_webb,1992,1992,Undrafted,Undrafted,Undrafted,4.3,0.2,1.1,0.0,
1627821,James,Webb III,james-webb-iii,USA,Boise State/USA,81.0,202.0,0,0,Forward,Inactive,1610612751,Nets,BKN,Brooklyn,james_webb iii,2017,2017,Undrafted,Undrafted,Undrafted,1.6,0.4,2.4,0.0,
1627362,Briante,Weber,briante-weber,USA,Virginia Commonwealth/USA,74.0,165.0,3,3,Guard,Inactive,1610612745,Rockets,HOU,Houston,briante_weber,2015,2017,Undrafted,Undrafted,Undrafted,3.2,1.4,1.9,0.0,
78479,Forest,Weber,forest-weber,USA,Purdue/USA,78.0,225.0,0,,Center,Inactive,1610610032,Steamrollers,PRO,Providence,HISTADD_jake_weber,1946,1946,Undrafted,Undrafted,Undrafted,3.5,0.1,,0.0,
101110,Martell,Webster,martell-webster,USA,Seattle Preparatory HS (WA)/USA,79.0,230.0,10,9,Forward-Guard,Inactive,1610612757,Trail Blazers,POR,Portland,martell_webster,2005,2014,2005,1,6,8.7,1.0,3.1,0.0,
201603,Sonny,Weems,sonny-weems,USA,Arkansas/USA,78.0,205.0,3,,Guard-Forward,Inactive,0,,,,sonny_weems,2008,2015,2008,2,39,6.5,1.4,2.2,0.0,
1719,Bonzi,Wells,bonzi-wells,USA,Ball State/USA,77.0,210.0,10,24,Guard-Forward,Inactive,1610612757,Trail Blazers,POR,Portland,bonzi_wells,1998,2007,1998,1,11,12.1,2.1,4.6,0.0,
1528,Bubba,Wells,bubba-wells,USA,Austin Peay/USA,77.0,230.0,0,35,Forward,Inactive,1610612742,Mavericks,DAL,Dallas,bubba_wells,1997,1997,1997,2,34,3.3,0.9,1.7,0.0,
78489,Ralph,Wells,ralph-wells,USA,Northwestern/USA,73.0,180.0,0,23,Guard,Inactive,1610612764,Zephyrs,CHZ,Chicago,HISTADD_ralph_wells,1962,1962,Undrafted,Undrafted,Undrafted,0.7,2.3,2.0,0.0,
2412,Jiri,Welsch,jiri-welsch,Czech Republic,Union Olimpija/Czech Republic,79.0,208.0,3,44,Forward,Inactive,1610612738,Celtics,BOS,Boston,jiri_welsch,2002,2005,2002,1,16,6.1,1.5,2.4,0.0,
1629118,Thomas,Welsh,thomas-welsh,USA,UCLA/USA,84.0,255.0,1,45,Center,Inactive,1610612743,Nuggets,DEN,Denver,thomas_welsh,2018,2018,2018,2,58,1.6,0.5,0.4,0.0,
78492,Matt,Wenstrom,matt-wenstrom,USA,North Carolina/USA,85.0,250.0,0,50,Center,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_matt_wenstrom,1993,1993,Undrafted,Undrafted,Undrafted,1.6,0.0,1.1,0.0,
78494,Ray,Wertis,ray-wertis,USA,St. John's/USA,71.0,,1,,Guard,Inactive,1610610026,Rebels,CLR,Cleveland,HISTADD_ray_wertis,1946,1947,Undrafted,Undrafted,Undrafted,3.6,0.7,,0.0,
133,David,Wesley,david-wesley,USA,Baylor/USA,73.0,203.0,14,4,Guard,Inactive,1610612766,Hornets,CHH,Charlotte,david_wesley,1993,2006,Undrafted,Undrafted,Undrafted,12.5,4.4,2.5,0.0,
2561,David,West,david-west,USA,Xavier/USA,81.0,250.0,15,3,Forward,Inactive,1610612744,Warriors,GSW,Golden State,david_west,2003,2017,2003,1,18,13.6,2.2,6.4,2.0,
2753,Delonte,West,delonte-west,USA,St. Joseph's (PA)/USA,75.0,180.0,8,13,Guard,Inactive,1610612738,Celtics,BOS,Boston,delonte_west,2004,2011,2004,1,24,9.7,3.6,2.9,0.0,
201238,Mario,West,mario-west,USA,Georgia Tech/USA,77.0,210.0,4,6,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,mario_west,2007,2010,Undrafted,Undrafted,Undrafted,1.0,0.3,0.9,0.0,
201566,Russell,Westbrook,russell-westbrook,USA,UCLA/USA,75.0,200.0,12,4,Guard,Active,1610612764,Wizards,WAS,Washington,russell_westbrook,2008,2020,2008,1,4,21.7,10.3,9.5,,0.146
101156,Robert,Whaley,robert-whaley,USA,Walsh/USA,82.0,260.0,0,,Center,Inactive,0,,,,robert_whaley,2005,2005,2005,2,51,2.1,0.7,1.9,0.0,
1545,DeJuan,Wheat,dejuan-wheat,USA,Louisville/USA,72.0,165.0,1,6,Guard,Inactive,1610612763,Grizzlies,VAN,Vancouver,dejuan_wheat,1997,1998,1997,2,51,3.3,1.6,0.7,0.0,
1755,Tyson,Wheeler,tyson-wheeler,USA,Rhode Island/USA,70.0,165.0,0,,Guard,Inactive,0,,,,tyson_wheeler,1998,1998,1998,2,47,4.0,2.0,0.0,0.0,
1629632,Coby,White,coby-white,USA,North Carolina/USA,77.0,195.0,1,0,Guard,Active,1610612741,Bulls,CHI,Chicago,coby_white,2019,2020,2019,1,7,15.2,4.7,4.6,,0.087
201591,DJ,White,dj-white,USA,Indiana/USA,81.0,250.0,5,8,Forward,Inactive,1610612766,Bobcats,CHA,Charlotte,dj_white,2008,2013,2008,1,29,5.9,0.6,3.2,0.0,
1628401,Derrick,White,derrick-white,USA,Colorado/USA,76.0,190.0,3,4,Guard,Active,1610612759,Spurs,SAS,San Antonio,derrick_white,2017,2020,2017,1,29,12.8,3.4,2.4,,0.076
1751,Jahidi,White,jahidi-white,USA,Georgetown/USA,81.0,290.0,6,,Center-Forward,Inactive,0,,,,jahidi_white,1998,2004,1998,2,43,5.9,0.2,5.8,0.0,
200778,James,White,james-white,USA,Cincinnati/USA,79.0,215.0,3,4,Guard-Forward,Inactive,1610612752,Knicks,NYK,New York,james_white,2006,2012,2006,2,31,2.7,0.5,1.0,0.0,
1627855,Okaro,White,okaro-white,USA,Florida State/USA,80.0,205.0,2,,Forward,Inactive,0,,,,okaro_white,2016,2018,Undrafted,Undrafted,Undrafted,2.7,0.5,2.2,0.0,
2206,Rodney,White,rodney-white,USA,North Carolina-Charlotte/USA,81.0,230.0,4,3,Forward,Inactive,1610612743,Nuggets,DEN,Denver,rodney_white,2001,2004,2001,1,9,7.1,1.1,2.2,0.0,
203091,Royce,White,royce-white,USA,Iowa State/USA,80.0,260.0,1,,Forward,Inactive,0,,,,royce_white,2012,2013,2012,1,16,0.0,0.0,0.0,0.0,
202358,Terrico,White,terrico-white,USA,Mississippi/USA,77.0,213.0,2,23,Guard,Inactive,1610612765,Pistons,DET,Detroit,terrico_white,2010,2010,2010,2,36,,,,,
1628510,Andrew,White III,andrew-white-iii,USA,Syracuse/USA,79.0,210.0,1,4,Forward,Inactive,1610612737,Hawks,ATL,Atlanta,andrew_white,2017,2017,2017,None,None,4.6,0.4,2.3,0.0,
1627785,Isaiah,Whitehead,isaiah-whitehead,USA,Seton Hall/USA,76.0,213.0,2,12,Guard,Inactive,1610612765,Pistons,DET,Detroit,isaiah_whitehead,2016,2018,2016,2,42,7.2,2.4,2.4,0.0,
1126,Donald,Whiteside,donald-whiteside,USA,Northern Illinois/USA,70.0,160.0,1,,Guard,Inactive,0,,,,donald_whiteside,1996,1997,Undrafted,Undrafted,Undrafted,2.0,1.2,0.4,0.0,
202355,Hassan,Whiteside,hassan-whiteside,USA,Marshall/USA,84.0,265.0,8,20,Center,Active,1610612758,Kings,SAC,Sacramento,hassan_whiteside,2010,2020,2010,2,33,8.0,0.6,5.8,,0.118
730,Dwayne,Whitfield,dwayne-whitfield,USA,Jackson State/USA,79.0,240.0,0,23,Forward,Inactive,1610612761,Raptors,TOR,Toronto,dwayne_whitfield,1995,1995,1995,2,40,5.0,0.3,3.1,0.0,
203963,Shayne,Whittington,shayne-whittington,USA,Western Michigan/USA,83.0,250.0,2,42,Forward-Center,Inactive,1610612754,Pacers,IND,Indiana,shayne_whittington,2014,2015,Undrafted,Undrafted,Undrafted,2.5,0.3,1.5,0.0,
203952,Andrew,Wiggins,andrew-wiggins,Canada,Kansas/Canada,79.0,197.0,6,22,Forward,Active,1610612744,Warriors,GSW,Golden State,andrew_wiggins,2014,2020,2014,1,1,17.7,2.1,4.6,,0.095
203912,C.J.,Wilcox,cj-wilcox,USA,Washington/USA,77.0,195.0,3,23,Guard,Inactive,1610612746,Clippers,LAC,LA,cj_wilcox,2014,2017,2014,1,28,2.0,0.5,0.5,0.0,
2404,Chris,Wilcox,chris-wilcox,USA,Maryland/USA,82.0,235.0,11,44,Forward-Center,Inactive,1610612746,Clippers,LAC,Los Angeles,chris_wilcox,2002,2012,2002,1,8,8.2,0.7,4.9,0.0,
1628451,Jacob,Wiley,jacob-wiley,USA,Eastern Washington/USA,80.0,223.0,0,,Forward,Inactive,0,,,,jacob_wiley,2017,2017,Undrafted,Undrafted,Undrafted,0.8,0.4,2.2,0.0,
2863,Damien,Wilkins,damien-wilkins,USA,Georgia/USA,78.0,217.0,9,,Guard-Forward,Inactive,0,,,,damien_wilkins,2004,2017,Undrafted,Undrafted,Undrafted,6.2,1.4,2.3,0.0,
2366,Mike,Wilks,mike-wilks,USA,Rice/USA,70.0,180.0,7,,Guard,Inactive,0,,,,mike_wilks,2002,2009,Undrafted,Undrafted,Undrafted,2.5,1.2,1.0,0.0,
1425,Aaron,Williams,aaron-williams,USA,Xavier/USA,81.0,235.0,13,,Center-Forward,Inactive,0,,,,aaron_williams,1993,2007,Undrafted,Undrafted,Undrafted,5.8,0.7,3.9,0.0,
1626210,Alan,Williams,alan-williams,USA,California-Santa Barbara/USA,80.0,265.0,4,15,Forward-Center,Inactive,1610612756,Suns,PHX,Phoenix,alan_williams,2015,2018,Undrafted,Undrafted,Undrafted,6.2,0.6,5.5,0.0,
1541,Alvin,Williams,alvin-williams,USA,Villanova/USA,77.0,195.0,8,,Guard,Inactive,0,,,,alvin_williams,1997,2006,1997,2,47,9.0,4.1,2.5,0.0,
78539,Arthur,Williams,arthur-williams,USA,California State-Poly Pomona/USA,73.0,180.0,6,7,Guard,Inactive,1610612738,Celtics,BOS,Boston,HISTADD_hambone_williams,1967,1973,Undrafted,Undrafted,Undrafted,5.3,4.4,3.1,0.0,
78564,Bob,Williams,bob-williams,USA,Florida A&M/USA,78.0,230.0,1,33,Forward,Inactive,1610612747,Lakers,MNL,Minneapolis,HISTADD_bob_williams,1955,1956,Undrafted,Undrafted,Undrafted,2.9,0.3,2.5,0.0,
1585,Brandon,Williams,brandon-williams,USA,Davidson/USA,78.0,215.0,3,,Forward,Inactive,0,,,,brandon_williams,1997,2002,Undrafted,Undrafted,Undrafted,2.3,0.2,1.0,0.0,
203710,C.J.,Williams,cj-williams,USA,North Carolina State/USA,77.0,226.0,2,12,Guard,Inactive,1610612750,Timberwolves,MIN,Minnesota,c.j._williams,2017,2018,Undrafted,Undrafted,Undrafted,4.7,1.0,1.2,0.0,
78543,Cliff,Williams,cliff-williams,USA,Bowling Green/USA,75.0,180.0,0,12,Guard,Inactive,1610612765,Pistons,DET,Detroit,HISTADD_cliff_williams,1968,1968,Undrafted,Undrafted,Undrafted,1.3,0.7,1.0,0.0,
101114,Deron,Williams,deron-williams,USA,Illinois/USA,75.0,200.0,12,31,Guard,Inactive,1610612762,Jazz,UTA,Utah,deron_williams,2005,2016,2005,1,3,16.3,8.1,3.1,3.0,
202682,Derrick,Williams,derrick-williams,USA,Arizona/USA,80.0,240.0,6,,Forward,Inactive,0,,,,derrick_williams,2011,2017,2011,1,2,8.9,0.7,4.0,0.0,
202343,Elliot,Williams,elliot-williams,USA,Memphis/USA,77.0,190.0,5,,Guard,Inactive,0,,,,elliot_williams,2010,2015,2010,1,22,4.9,0.9,1.5,0.0,
677,Eric,Williams,eric-williams,USA,Providence/USA,80.0,220.0,11,,Guard-Forward,Inactive,0,,,,eric_williams,1995,2006,1995,1,14,8.6,1.4,3.3,0.0,
2421,Frank,Williams,frank-williams,USA,Illinois/USA,75.0,212.0,3,30,Guard,Inactive,1610612752,Knicks,NYK,New York,frank_williams,2002,2004,2002,1,25,2.9,1.9,0.9,0.0,
1629684,Grant,Williams,grant-williams,USA,Tennessee/USA,78.0,236.0,1,12,Forward,Active,1610612738,Celtics,BOS,Boston,grant_williams,2019,2020,2019,1,22,5.0,0.9,2.9,,0.043
1715,Jason,Williams,jason-williams,USA,Florida/USA,73.0,180.0,11,,Guard,Inactive,0,,,,jason_williams,1998,2010,1998,1,7,10.5,5.9,2.3,0.0,
101214,Jawad,Williams,jawad-williams,USA,North Carolina/USA,81.0,225.0,2,,Forward,Inactive,0,,,,jawad_williams,2008,2010,Undrafted,Undrafted,Undrafted,3.8,0.6,1.5,0.0,
2398,Jay,Williams,jay-williams,USA,Duke/USA,74.0,195.0,0,22,Guard,Inactive,1610612741,Bulls,CHI,Chicago,jay_williams,2002,2002,2002,1,2,9.5,4.7,2.6,0.0,
966,Jerome,Williams,jerome-williams,USA,Georgetown/USA,81.0,206.0,9,31,Forward-Center,Inactive,1610612765,Pistons,DET,Detroit,jerome_williams,1996,2004,1996,1,26,6.6,0.8,6.4,0.0,
1629140,Johnathan,Williams,johnathan-williams,USA,Gonzaga/USA,81.0,228.0,2,19,Forward,Inactive,1610612764,Wizards,WAS,Washington,johnathan_williams,2018,2019,Undrafted,Undrafted,Undrafted,5.2,0.5,4.2,0.0,
202716,Jordan,Williams,jordan-williams,USA,Maryland/USA,82.0,260.0,1,20,Center,Inactive,1610612751,Nets,NJN,New Jersey,jordan_williams,2011,2011,2011,2,36,4.6,0.3,3.6,0.0,
200818,Justin,Williams,justin-williams,USA,Wyoming/USA,82.0,260.0,2,,Forward-Center,Inactive,0,,,,justin_williams,2006,2007,Undrafted,Undrafted,Undrafted,3.4,0.0,3.3,0.0,
1629026,Kenrich,Williams,kenrich-williams,USA,TCU/USA,78.0,210.0,2,34,Guard-Forward,Active,1610612760,Thunder,OKC,Oklahoma City,kenrich_williams,2018,2020,Undrafted,Undrafted,Undrafted,7.0,1.8,4.1,,0.098
31,Lorenzo,Williams,lorenzo-williams,USA,Stetson/USA,81.0,200.0,6,,Forward,Inactive,0,,,,lorenzo_williams,1992,1999,Undrafted,Undrafted,Undrafted,3.0,1.0,6.3,0.0,
101150,Lou,Williams,lou-williams,USA,South Gwinnett HS (GA)/USA,73.0,175.0,15,23,Guard,Active,1610612746,Clippers,LAC,LA,lou_williams,2005,2020,2005,2,45,12.0,3.5,2.1,,0.103
200766,Marcus,Williams,marcus-williams,USA,Connecticut/USA,75.0,205.0,4,5,Guard,Inactive,1610612751,Nets,NJN,New Jersey,marcus_williams,2006,2009,2006,1,22,5.6,2.8,1.8,0.0,
201173,Marcus,Williams,marcus-williams,USA,Arizona/USA,79.0,207.0,2,2,Guard,Inactive,1610612746,Clippers,LAC,Los Angeles,marcus_williams,2007,2008,2007,2,33,1.1,0.2,0.9,0.0,
101107,Marvin,Williams,marvin-williams,USA,North Carolina/USA,80.0,237.0,15,20,Forward,Inactive,1610612749,Bucks,MIL,Milwaukee,marvin_williams,2005,2019,2005,1,2,10.2,1.3,5.2,0.0,
2590,Mo,Williams,mo-williams,USA,Alabama/USA,73.0,198.0,13,52,Guard,Inactive,1610612749,Bucks,MIL,Milwaukee,mo_williams,2003,2015,2003,2,47,13.2,4.9,2.8,1.0,
202130,Reggie,Williams,reggie-williams,USA,Virginia Military Institute/USA,78.0,205.0,6,,Forward,Inactive,0,,,,reggie_williams,2009,2016,Undrafted,Undrafted,Undrafted,7.8,1.5,2.4,0.0,
281,Scott,Williams,scott-williams,USA,North Carolina/USA,82.0,260.0,15,,Forward-Center,Inactive,0,,,,scott_williams,1990,2004,Undrafted,Undrafted,Undrafted,5.1,0.6,4.7,0.0,
201157,Sean,Williams,sean-williams,USA,Boston College/USA,82.0,235.0,4,56,Forward-Center,Inactive,1610612751,Nets,NJN,New Jersey,sean_williams,2007,2011,2007,1,17,4.2,0.3,3.4,0.0,
1742,Shammond,Williams,shammond-williams,USA,North Carolina/USA,73.0,201.0,6,3,Guard,Inactive,1610612760,SuperSonics,SEA,Seattle,shammond_williams,1998,2006,1998,2,34,5.8,2.4,1.6,0.0,
200761,Shawne,Williams,shawne-williams,USA,Memphis/USA,82.0,230.0,7,3,Forward,Inactive,1610612754,Pacers,IND,Indiana,shawne_williams,2006,2014,2006,1,17,5.6,0.7,3.0,0.0,
200749,Shelden,Williams,shelden-williams,USA,Duke/USA,81.0,250.0,6,33,Center-Forward,Inactive,1610612737,Hawks,ATL,Atlanta,shelden_williams,2006,2011,2006,1,5,4.5,0.5,4.3,0.0,
201944,Terrence,Williams,terrence-williams,USA,Louisville/USA,78.0,220.0,4,55,Guard-Forward,Inactive,1610612751,Nets,NJN,New Jersey,terrence_williams,2009,2012,2009,1,11,7.1,2.4,3.6,0.0,
1576,Travis,Williams,travis-williams,USA,South Carolina State/USA,78.0,215.0,1,,Forward,Inactive,0,,,,travis_williams,1997,1998,Undrafted,Undrafted,Undrafted,3.2,0.5,2.4,0.0,
1627786,Troy,Williams,troy-williams,USA,Indiana/USA,79.0,218.0,3,19,Forward,Inactive,1610612758,Kings,SAC,Sacramento,troy_williams,2016,2018,Undrafted,Undrafted,Undrafted,6.0,0.7,2.7,0.0,
1629057,Robert,Williams III,robert-williams-iii,USA,Texas A&M/USA,80.0,237.0,2,44,Center-Forward,Active,1610612738,Celtics,BOS,Boston,robert_williams,2018,2020,2018,1,27,7.8,1.3,6.4,,0.162
1628475,Matt,Williams Jr.,matt-williams-jr,USA,Central Florida/USA,77.0,210.0,0,,Guard,Inactive,0,,,,matt_williams jr.,2017,2017,Undrafted,Undrafted,Undrafted,1.7,0.0,0.3,0.0,
1628430,Nigel,Williams-Goss,nigel-williams-goss,USA,Gonzaga/USA,74.0,190.0,1,0,Guard,Inactive,1610612762,Jazz,UTA,Utah,nigel_williams-goss,2019,2019,2017,2,55,1.4,0.6,0.6,0.0,
722,Corliss,Williamson,corliss-williamson,USA,Arkansas/USA,79.0,245.0,12,34,Forward,Inactive,1610612758,Kings,SAC,Sacramento,corliss_williamson,1995,2006,1995,1,13,11.1,1.2,3.9,0.0,
1629627,Zion,Williamson,zion-williamson,USA,Duke/USA,79.0,284.0,1,1,Forward,Active,1610612740,Pelicans,NOP,New Orleans,zion_williamson,2019,2020,2019,1,1,25.7,3.4,7.0,,0.154
2000,Dedric,Willoughby,dedric-willoughby,USA,Iowa State/USA,75.0,180.0,0,,Guard,Inactive,0,,,,dedric_willoughby,1999,1999,Undrafted,Undrafted,Undrafted,7.6,2.6,2.0,0.0,
